"stop_id","stop_calle","stop_esquina","stop_lon","stop_lat","coord"
7454,"AV. FLORENCIO PARRAVICINI 3690","ESQ. BAUCHS",-64.1579370601,-31.3677043255,"-64.15741440678369,-31.36758932541964,0"
7455,"AV. FLORENCIO PARRAVICINI 3800","ESQ. MARCO DEL PONT",-64.154166321,-31.3667682093,"-64.15389593105962,-31.36665926911647,0"
7456,"AV. AGUSTIN RAVELLO 1200","ESQ FRANCISCO DEL PRADO",-64.1519368224,-31.3661404658,"-64.15149445322696,-31.36602489653771,0"
7457,"AV. AGUSTIN RAVELLO 1100","ESQ. AV. LEANDRO N. ALEM",-64.1495692766,-31.3655078823,"-64.14835055284254,-31.36558928715619,0"
7458,"AV. LEANDRO N. ALEM 3643 ","ESQ JOSE PONS",-64.1497513527,-31.3672911569,"-64.14900588742782,-31.36780711545076,0"
7459,"AV. LEANDRO N. ALEM 3395",,-64.1506676932,-31.3705970336,"-64.14983446676021,-31.3700328520262,0"
7460,"AV. LEANDRO N. ALEM 3202  ","ESQ E. MAGAN",-64.151013582,-31.372239011,"-64.15076450789617,-31.37248692257646,0"
7461,"AV. LEANDRO N. ALEM 3011 ","ESQ SAN FRANCISCO",-64.1516365225,-31.3742489606,"-64.15142599159633,-31.37449330839503,0"
7462,"AV. LEANDRO N. ALEM 2815 ","ESQ J. MONTAÑA",-64.1522458637,-31.3762450907,"-64.15213847937797,-31.3764137188956,0"
7463,"AV. LEANDRO N. ALEM 2613 ","ESQ CAPDEVILA",-64.1525749058,-31.3777810603,"-64.15273610908176,-31.37817145969254,0"
7464,"AV. LEANDRO N. ALEM 2295",,-64.1548081695,-31.3797530879,"-64.15406233376056,-31.37975910757421,0"
7465,"AV. LEANDRO N. ALEM 2007 ","ESQ ORURO",-64.1562307233,-31.3816552396,"-64.15567019516674,-31.38159057792164,0"
7466,"AV. LEANDRO N. ALEM 1763","PASANDO GUANAHANI",-64.1586180635,-31.384730569,"-64.15818677187444,-31.38433110016117,0"
7467,"AV. LEANDRO N. ALEM 1641 ","ESQ DIAGONAL ICA",-64.1599549893,-31.3861994852,"-64.15960165103525,-31.38594521096415,0"
7468,"AV. LEANDRO N. ALEM 1411 ","ESQ J. TISSERA",-64.1610855552,-31.3874636252,"-64.16125476632028,-31.38786225194406,0"
7469,"AV. LEANDRO N. ALEM 1221 ","ESQ YADAROLA",-64.1625017506,-31.3895699415,"-64.16273901819203,-31.38957206412702,0"
7470,"AV. LEANDRO N. ALEM 1035 ","ESQ B. MARMOL",-64.1643068879,-31.3914803159,"-64.16425819723457,-31.39123261754259,0"
7471,"AV. LEANDRO N. ALEM 835 ","ESQ CURA BROCHERO",-64.1656788701,-31.3930356696,"-64.16586020170666,-31.39300015065041,0"
7472,"AV. LEANDRO N. ALEM 667 ","ESQ PADRE GROTE",-64.1669954719,-31.3946848071,"-64.16711803310817,-31.39448614573291,0"
7473,"AV. LEANDRO N. ALEM 459","ENTRE AGÜERO Y GIANELLI",-64.1688327963,-31.3966058404,"-64.16904289829257,-31.39657460067423,0"
7474,"AV. LEANDRO N. ALEM ","ESQ MAGARIÑOS CERVANTES",-64.1701395792,-31.3984848916,"-64.17096124418995,-31.39875593357517,0"
7475,"AV. VELEZ SARSFIELD 1170 ","ESQ. BRASIL",-64.1922453259,-31.429191045,"-64.19259285935452,-31.42896189826801,0"
7476,"AV. VELEZ SARSFIELD 1460 ","PLAZA DE LAS AMERICAS",-64.1935184222,-31.4317523034,"-64.19392602074163,-31.43215111906111,0"
7477,"AV. VELEZ SARSFIELD","FRENTE AL DISCO (PASANDO PZ. AMERICAS)",-64.1948202668,-31.4364251841,"-64.19597269150053,-31.43697225584038,0"
7478,"AV. VELEZ SARSFIELD","ENTRE ROMAGOSA Y FINOCCHIETTO",-64.1968076003,-31.4411705495,"-64.19699848673557,-31.44092624073998,0"
7479,"AV. VELEZ SARSFIELD 3172 ","ESQ JOSE PIZARRO",-64.198452703,-31.4468927585,"-64.19887402297167,-31.44679672392485,0"
7480,"AV. VELEZ SARSFIELD 3320 ","DR. LAZARO LANGER",-64.1990780655,-31.4490786367,"-64.19955674077701,-31.44883506414799,0"
7481,"AV. VELEZ SARSFIELD 3620 ","DR. OSCAR COCCA",-64.1999103048,-31.4514892563,"-64.20060515057132,-31.45188355563503,0"
7482,"AV. VELEZ SARSFIELD","ESQ. TAFI",-64.2004556631,-31.4534978717,"-64.2009781547529,-31.45363253230856,0"
7483," AV. VELEZ  SARSFIELD 3884 ","(DARSIE)",-64.2006965852,-31.4550920404,"-64.20116066076156,-31.45579326055817,0"
7484,"AV. VELEZ SARSFIELD 4150 ","(FTE. MARIANO MAX)",-64.2007938834,-31.4576917375,"-64.20090774475345,-31.45783497701073,0"
7485,"AV. VELEZ SARSFIELD 4350 ","ESQ. BERMUDAS",-64.2022185291,-31.4607566706,"-64.20195783004346,-31.46194885758172,0"
7486,"AV. VELEZ SARSFIELD","ESQ. DEFENSA (PASANDO CIRCUNVALACION)",-64.2048955133,-31.4710024993,"-64.20446590739115,-31.47100494895594,0"
7487,"AV. VELEZ SARSFIELD 5000  ","ESQ RECONQUISTA (PASANDO ESTAC ESSO)",-64.2039394021,-31.4747001691,"-64.2026426507618,-31.47514988693989,0"
7488,"AV. VELEZ SARSFIELD 5200 ","ESQ ARICA",-64.2039881805,-31.4771237859,"-64.20278304211331,-31.47729036118441,0"
7489,"AV. VELEZ SARSFIELD 5746 ","ESQ DE MAURO",-64.2042402712,-31.4807887864,"-64.20283696911143,-31.4799694861626,0"
7490,"AV. VELEZ SARSFIELD 5876 ","ESQ RIO QUINTO ",-64.2043136379,-31.4816730658,"-64.20351962863217,-31.48231911406543,0"
7491,"LABOULAYE 16 ","ESQ BOWER",-64.2050345079,-31.4838004287,"-64.20446629624288,-31.48362537322737,0"
7492,"LABOULAYE  ","ESQ CANALS ",-64.2067583116,-31.4836037266,"-64.20595482538815,-31.48357338640041,0"
7493,"LABOULAYE 238 ","ESQ ISCHILIN ",-64.2083795074,-31.4836168102,"-64.20788406428081,-31.48355217349925,0"
7494,"LABOULAYE 324 ","ESQ THEA",-64.209055851,-31.4836140845,"-64.20913939125444,-31.48352038543246,0"
7495,"LABOULAYE 420 ","ESQ VIRGEN DE FATIMA  FTE  PLAZA COMERCIAL",-64.2111428038,-31.4836984446,"-64.21101395573606,-31.48349838382271,0"
7496,"LABOULAYE 548 ","ESQ LA FALDA",-64.2127300443,-31.4836147682,"-64.21320684228188,-31.48344135046764,0"
7497,"LA FALDA 5803 ","ESQ ICHO CRUZ",-64.2125735243,-31.4814787049,"-64.21308264638213,-31.48143023738665,0"
7498,"LA FALDA 5559 ","ESQ GOBERNACION ",-64.2121304172,-31.4789726786,"-64.21250865895352,-31.47918144520211,0"
7499,"GOBERNACION 680 ","ESQ CALAMUCHITA",-64.2137897891,-31.4780028618,"-64.21360604943681,-31.47823182049753,0"
7500,"GOBERNACION 934 ","ESQ BARRANQUILLA",-64.2152830618,-31.477738829,"-64.21585272507254,-31.47779430995965,0"
7501,"GOBERNACION 994 ","ESQ PILCOMAYO ",-64.217952893,-31.4772007875,"-64.21806369816275,-31.47735478431327,0"
7502,"GOBERNACION 1196 ","ESQ NEIVA",-64.2203928336,-31.4765965294,"-64.2208386419463,-31.47679877545326,0"
7503,"GOBERNACION ","ESQ RIO NEGRO",-64.222030711,-31.4761182507,"-64.22315649651327,-31.47633970328367,0"
7504,"AV. DE MAYO 1211 ","ESQ. NEIVA",-64.222030711,-31.4761182507,"-64.2210439477898,-31.47553233647946,0"
7505,"AV. DE MAYO 1003 ","ESQ. PILCOMAYO",-64.2191536883,-31.4762374661,"-64.21806616267028,-31.47612893008186,0"
7506,"AV. DE MAYO 811 ","ESQ ARANI",-64.2161443781,-31.4765506891,"-64.21515021649125,-31.47670110017544,0"
7507,"AV. DE MAYO 633 ","ESQ. LA FALDA",-64.2129001598,-31.4771500526,"-64.2122815902414,-31.47728100090021,0"
7508,"LA FALDA 5576 ","ESQ DE MAURO",-64.212895582,-31.4787031684,"-64.21263887028906,-31.47931694084686,0"
7509,"LA FALDA 5820 ","ESQ ICHO CRUZ",-64.2131691006,-31.4810619887,"-64.21308655307709,-31.48144958055936,0"
7510,"LA FALDA 5886 ","ESQ LABOULAYE",-64.213107792,-31.4824165843,"-64.21340385726307,-31.48331619134336,0"
7511,"LABOULAYE ","ESQ VIRGEN DE FATIMA",-64.2110765993,-31.4831553331,"-64.21110034774313,-31.48356406891895,0"
7512,"LABOULAYE 337 ","ESQ THEA",-64.2094885556,-31.4832833524,"-64.2094886122938,-31.48360379076605,0"
7513,"LABOULAYE 275 ","ESQ ISCHILIN",-64.2082556991,-31.4834003258,"-64.20815052101719,-31.48362839369185,0"
7514,"LABOULAYE 113 ","ESQ CANALS",-64.2065729218,-31.4834330166,"-64.20630063006956,-31.4836590378271,0"
7515,"LABOULAYE ","ESQ BOWER",-64.2052347574,-31.4835502609,"-64.20499805900884,-31.48368860119305,0"
7516,"AV. VELEZ SARSFIELD 5945 ","ESQ RIO V",-64.2040087537,-31.4831711029,"-64.20356358888067,-31.48300755518572,0"
7517,"AV. VELEZ SARSFIELD 5555 ","(FTE SYSTEL)",-64.2032292944,-31.4814049474,"-64.20299999631266,-31.48114050760781,0"
7518,"AV. VELEZ SARSFIELD 5521 ","ESQ ARICA",-64.2023224594,-31.478082682,"-64.20256487756375,-31.4776325317323,0"
7519,"AV. VELEZ SARSFIELD 5837 ","(ESSO)",-64.2022266387,-31.4755560677,"-64.20244565606377,-31.47562041720696,0"
7520,"AV. VELEZ SARSFIELD","ESQ DEFENSA (MAGNETTI MARELLI)",-64.2036923318,-31.4709946381,"-64.20410297416592,-31.47071111296528,0"
7521,"AV. VELEZ SARSFIELD 4200 ","(FTE CIBE)",-64.2013110612,-31.4613200208,"-64.20143906883821,-31.46080845586274,0"
7522,"AV. VELEZ SARSFIELD 4337 ","(FTE MARIANO MAX)",-64.2006081789,-31.4579692944,"-64.20076727167833,-31.45812148761882,0"
7523,"AV. VELEZ SARSFIELD 3789 ","ESQ PUBLICA ""B""",-64.2003408613,-31.4547634201,"-64.20103938461676,-31.45470230922114,0"
7524,"AV. VELEZ SARSFIELD 3635 ","ESQ Tte. PEDRO BEAM",-64.200023349,-31.4522402363,"-64.2004025683781,-31.45177350727963,0"
7525,"AV. VELEZ SARSFIELD 3467 ","ESQ J.DRAGO",-64.1994548407,-31.4499201785,"-64.19965605345088,-31.44970558467225,0"
7526,"AV. VELEZ SARSFIELD 3263 ","ESQ HUEYO",-64.1990778653,-31.4483982692,"-64.1992005618477,-31.44840013248472,0"
7527,"AV. VELEZ SARSFIELD 3055 ","ESQ J.DIAZ",-64.1984139141,-31.4457053414,"-64.19816314758539,-31.44539197365368,0"
7528,"AV. VELEZ SARSFIELD","FTE PABLO PIZURNO",-64.1968017439,-31.4414486189,"-64.19684558539645,-31.44124846533305,0"
7529,"AV. VELEZ SARSFIELD","ESQ HAYA DE LA TORRE (FAC. CS. EXACTAS)",-64.195498766,-31.4365266863,"-64.19526324997895,-31.43662136849751,0"
7530,"AV. VELEZ SARSFIELD 1550","ESQ A. OLMOS (PZA AMERICAS)",-64.1944116506,-31.4327550166,"-64.19359767317229,-31.43270569630547,0"
7531,"GRAL. MANUEL BELGRANO 1421 ","ESQ S. TEMPLE",-64.1948377248,-31.431310375,"-64.19506284380734,-31.43133638306282,0"
7532,"GRAL. MANUEL BELGRANO 1275 ","ESQ PERU",-64.1939838896,-31.4292485306,"-64.19406502242059,-31.42896549230947,0"
7533,"GRAL. MANUEL BELGRANO 1103","ESQ PEREDO",-64.193179403,-31.4269213612,"-64.19316977932924,-31.4267427625963,0"
7534,"GRAL. MANUEL BELGRANO 827 ","ESQ ACHAVAL RODRIGUEZ",-64.1923090843,-31.4236611436,"-64.19219892055988,-31.42438659323683,0"
7535,"GRAL. MANUEL BELGRANO ","ESQ BV. SAN JUAN",-64.1906113621,-31.4207072047,"-64.18996927213516,-31.42065683003454,0"
7536,"BUCHARDO 990 ","ESQ F. FRIAS",-64.1741760264,-31.4053051837,"-64.17322347143931,-31.4054971483247,0"
7537,"BUCHARDO 1250","ESQ J. RIOS (HOSP. T C. DE ALLENDE)",-64.1698895517,-31.4042512149,"-64.1698313692691,-31.40456254524088,0"
7538,"JACINTO RIOS 1290 ","ESQ COCHABAMBA",-64.1694136637,-31.4025755458,"-64.17006798415389,-31.40246342464156,0"
7539,"JACINTO RIOS 1495 ","ESQ SUIPACHA",-64.1695623403,-31.4003822195,"-64.17079551339536,-31.40042903615035,0"
7540,"AV. LEANDRO N. ALEM 292 ","ESQ AGUADO",-64.1690506339,-31.3984385076,"-64.17033666813762,-31.39827763702378,0"
7541,"AV. LEANDRO N. ALEM 550","ESQ A. LOPEZ (GIMNASIO RAFAEL NUÑEZ)",-64.1669347056,-31.3956384836,"-64.16792786159105,-31.39553271461969,0"
7542,"AV. LEANDRO N. ALEM 886 ","ESQ A. CRAMER",-64.1645609861,-31.3927139927,"-64.16537042098334,-31.39268424588207,0"
7543,"AV. LEANDRO N. ALEM 1158 ","ESQ M. YADAROLA",-64.1625185222,-31.3895055597,"-64.16290407610811,-31.38989695229074,0"
7544,"AV. LEANDRO N. ALEM 1490 ","ESQ SANTISO Y MOSCOSO",-64.1605023372,-31.3872219932,"-64.16066037186043,-31.38734348297957,0"
7545,"AV. LEANDRO N. ALEM 1766 ","ESQ GUANAHANI",-64.1583382086,-31.3845517172,"-64.15764104826184,-31.38392098555079,0"
7546,"AV. LEANDRO N. ALEM 1970 ","ESQ ORURO",-64.1565262461,-31.3822406097,"-64.15588435346774,-31.38189039646267,0"
7547,"AV. LEANDRO N. ALEM 2306 ","ESQ SETUBAL",-64.1547731616,-31.3802979551,"-64.15430933118311,-31.3801920298066,0"
7548,"AV. LEANDRO N. ALEM 2580 ","ESQ CAPDEVILA",-64.1535093159,-31.3784963883,"-64.15294283225494,-31.37857500342835,0"
7549,"AV. LEANDRO N. ALEM 2770 ","ESQ J. MONTAÑA",-64.1522183954,-31.3765395582,"-64.15214833084518,-31.37682994787346,0"
7550,"AV. LEANDRO N. ALEM 2994 ","ESQ SAN FRANCISCO",-64.1515286582,-31.3746127189,"-64.15139471914576,-31.37480042777733,0"
7551,"AV. LEANDRO N. ALEM 3186 ","ESQ ECOLASTICO MAGAN",-64.1506620539,-31.3727173383,"-64.15071287883738,-31.37287215984231,0"
7552,"AV. LEANDRO N. ALEM 3480 ","ESQ DOMINGO DE LA GANDARA",-64.1497972075,-31.3702815413,"-64.1495303413558,-31.36977918973851,0"
7553,"AV. LEANDRO N. ALEM 3640 ","ESQ JOSE PIRIS",-64.1486451001,-31.3679086413,"-64.14876058717687,-31.36776906591442,0"
7554,"AV. LEANDRO N. ALEM 3740 ","ESQ RANCAGUA",-64.1471551632,-31.3653088291,"-64.14814454982214,-31.36587889487833,0"
7555,"AV. AGUSTIN RAVELLO 1217 ","ESQ FRANCISCO DEL PRADO",-64.1500225665,-31.3659560339,"-64.15101331589683,-31.3657135140358,0"
7556,"AV. AGUSTIN RAVELLO 1119","ESQ MARCO DEL PONT",-64.1522007931,-31.3664209916,"-64.15325922569686,-31.36629338777743,0"
7557,"PRINCIPAL  VILLA ANGELELLI II ESQ PUBLICA","PLAZA LAS GEMELAS",-64.1923587964,-31.5055456373,"-64.19340109680174,-31.50520383981483,0"
7558,"PRINCIPAL ESQ CAMINNO SAN ANTONIO","FRENTE ARCO DE ENTRADA",-64.1911184378,-31.5050247395,"-64.19082559294323,-31.50514521032092,0"
7559,"VILLA ANGELELLI  I PUBLICA ESQ PUBLICA","FRENTE TRATAMIENTOS CLOACALES",-64.1907962201,-31.5002148132,"-64.19096694363462,-31.50022062504758,0"
7560,"PRINCIPAL ESQ PUBLICA","MANZANA ""5""",-64.1922992483,-31.499408641,"-64.19248182020132,-31.49941716385385,0"
7561,"PRINCIPAL ESQ PUBLICA ","MANZANA ""4""",-64.1948144746,-31.4996415543,"-64.19425315306116,-31.4993872653616,0"
7562,"PRINCIPAL ESQ PUBLICA ","MANZANA ""2""",-64.1955997182,-31.4996047613,"-64.1958888813776,-31.49942024928471,0"
7563,"PRINCIPAL S/N","FRENTE UPAS (DISPENSARIO) N 15",-64.1985445974,-31.4995769731,"-64.19871680772658,-31.49941800280261,0"
7564,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""63""",-64.2011023739,-31.4994555057,"-64.20129381589793,-31.49937932988922,0"
7565,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""57""",-64.2031415335,-31.4996164071,"-64.20302866630223,-31.49942243693999,0"
7566,"HOGAR III PRINCIPAL ESQ PUBLICA","MANAZANA ""51""",-64.2042911162,-31.4995207271,"-64.2043430834803,-31.4994343682054,0"
7567,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA "" 45""",-64.2057803284,-31.4994940193,"-64.20567463044243,-31.49943812288448,0"
7568,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""39""",-64.2069200678,-31.4995076565,"-64.20698339680348,-31.49944588576244,0"
7569,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""29""",-64.2084759778,-31.4993982395,"-64.20894955257734,-31.4994771993513,0"
7570,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""18""",-64.2096837602,-31.4994392171,"-64.21014204030163,-31.49952054703246,0"
7571,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""08""",-64.2109955953,-31.499448644,"-64.21116238838252,-31.49951180688678,0"
7572,"AV. VELEZ SARSFIELD 6400","FRENTE ESTACION YPF",-64.2058182008,-31.4875968918,"-64.20571954938964,-31.48790492896121,0"
7573,"AV. VELEZ SASRFIELD 6200","ESQ ABDEL TAIER",-64.205098183,-31.4858011151,"-64.2046257145755,-31.48550669510695,0"
7574,"TUCUMAN 372","ESQ LA RIOJA",-64.1858634375,-31.4099794838,"-64.18613015155583,-31.41041289475194,0"
7575,"TABLADA 220","ESQ GENERAL PAZ",-64.1839763547,-31.4085122163,"-64.18398188658841,-31.40833553179734,0"
7576,"AV. VELEZ SARSFIELD 6200 ","ESQ ABDEL TAIER",-64.2043133024,-31.4853942385,"-64.20456000219619,-31.48517185914181,0"
7577,"AV. VELEZ SARSFIELD 6470","ESTACION YPF",-64.2055734098,-31.4884030375,"-64.20646071734213,-31.48866229074787,0"
7578,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""9""",-64.2108966457,-31.4999063015,"-64.21111196087141,-31.49958093293279,0"
7579,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""19""",-64.2097708267,-31.4996442547,"-64.20997695106887,-31.49957232492707,0"
7580,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""28""",-64.2089007454,-31.4995370826,"-64.2088980710037,-31.49955420371006,0"
7581,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""38""",-64.2074800447,-31.4994094088,"-64.2072630519943,-31.49952936236718,0"
7582,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""44""",-64.2063294529,-31.4993731155,"-64.20595812216131,-31.49950868956166,0"
7583,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""48""",-64.2041234666,-31.4994052791,"-64.20459321145273,-31.49949512593054,0"
7584,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""56""",-64.2030577138,-31.4995446455,"-64.20329966043308,-31.49952514265542,0"
7585,"HOGAR III PRINCIPAL ESQ PUBLICA","MANZANA ""63""",-64.2018012281,-31.499501058,"-64.20135218440977,-31.49948378973811,0"
7586,"VILLA ANGELELLI  I PRINCIPAL  S/N","FRENTE UPAS (DISPENSARIO) N 15",-64.1993926698,-31.4995872643,"-64.19891419289988,-31.49951385339858,0"
7587,"VILLA ANGELELLI  I  PRINCIPAL ESQ PUBLICA","MANZANA ""2""",-64.1972291006,-31.4995194826,"-64.19657424793562,-31.4995605583869,0"
7588,"VILLA ANGELELLI  I  PRINCIPAL ESQ PUBLICA","MANZANA ""4""",-64.1946760138,-31.4996036118,"-64.19428417096886,-31.49953185527215,0"
7589,"VILLA ANGELELLI  I  PRINCIPAL ESQ PUBLICA","MANZANA ""5""",-64.1924188384,-31.4995863847,"-64.19199369199289,-31.49952556836165,0"
7590,"VILLA ANGELELLI  I  PUBLICA ESQ PUBLICA","FRENTE ARCO DE ENTRADA",-64.1907792574,-31.4999005211,"-64.19058788185548,-31.50010088133858,0"
7591,"VILLA ANGELELLI  II  PRINCIPAL ESQ PUBLICA","FRENTE ARCO DE ENTRADA",-64.1922503589,-31.5048496194,"-64.19208994612613,-31.50508657237282,0"
7592,"VILLA ANGELELLI  II  PRINCIPAL ESQ PUBLICA","PLAZA LAS GEMELAS--DESTACAMENTO POLICIAL",-64.1930880265,-31.5049638917,"-64.19397209150635,-31.50512198297288,0"
7593,"CARLOS GIMENEZ  211","ESQ. S. ARIÑO",,,"-64.16268029224587,-31.36885784370872,0"
7594,"CARLOS GIMENEZ  119","ESQ. CASACUBERTA",,,"-64.16464863368829,-31.36717159216746,0"
7595,"CARLOS GIMENEZ  015 ","ESQ. J. PODESTA",,,"-64.16624488553323,-31.36605606146284,0"
7596,"JULIO ARBOLEDA 3401 ","ESQ. SOR JUANA INES DE LA CRUZ",,,"-64.16761760652243,-31.36586463615489,0"
7597,"JULIO ARBOLEDA 3243","ESQ. V. MACKENA",,,"-64.1685151834084,-31.36664786112076,0"
7598,"MUIÑO 010 ","ESQ. J. PODESTA",,,"-64.16879747758824,-31.36786091032464,0"
7599,"MUIÑO 092","ESQ. CASACUBERTA",,,"-64.16742357247649,-31.36906190160281,0"
7600,"MUIÑO 194","ESQ. PARRAVICINI",,,"-64.16598408702799,-31.37049532549722,0"
7601,"AV. FLORENCIO PARRAVICINI 2807","ESQ. MARTINEZ PAZ",,,"-64.16951299400493,-31.3718550424773,0"
7602,"MARTINEZ PAZ 382","ESQ. PADRE LAMONACA",,,"-64.16864376304218,-31.37406308634804,0"
7603,"MARTINEZ PAZ 496","ESQ. LOS TICAS",,,"-64.16720125911913,-31.37456158233276,0"
7604,"LOS TICAS 2409","ESQ. J. FRANCO",,,"-64.16766885231114,-31.37612042457236,0"
7605,"HULLUMAN 1883","ESQ. CONCEJAL CABICHE",,,"-64.1680385473455,-31.37736726745275,0"
7606,"NUEVO MUNDO 1629","ESQ. REPUBLICA DE SIRIA",,,"-64.16658623371475,-31.37984482569636,0"
7607,"NUEVO MUNDO 774","ESQ. PUERTO RICO",,,"-64.1648805158285,-31.3809305999907,0"
7608,"NUEVO MUNDO 986","ESQ NVA ORLEANS",,,"-64.1625675051074,-31.38247466770488,0"
7609,"NUEVA ORLEANS 1607","ESQ. PUERTO DE PALOS",,,"-64.16360103197994,-31.38374986847325,0"
7610,"NUEVA ORLEANS 1517","ESQ. GUAYAQUIL",,,"-64.16444883992855,-31.3846601334164,0"
7611,"NUEVA ORLEANS 1447","ESQ. SANTISO Y MOSCOSO",,,"-64.16522533418731,-31.38555724678278,0"
7612,"CABO CONTRERAS 1323","ESQ. DIAGONAL ICA",,,"-64.16595297960056,-31.38739979600124,0"
7613,"MAURICIO YADAROLA 1090","ESQ. UNION",,,"-64.16551970154387,-31.38891620671826,0"
7614,"MAURICIO YADAROLA 1342","ESQ. ALEM",,,"-64.1630891401129,-31.38967374198479,0"
7615,"RICHARDSON 193","ESQ. A. OLMOS",,,"-64.19354726630787,-31.43206072994852,0"
7616,"VENEZUELA 10","ESQ. INDEPENDENCIA",,,"-64.19135488318183,-31.43281049763849,0"
7617,"MEDINA ALLENDE S/N","FRENTE FACULTAD DE FILOSOFIA",,,"-64.19155074321304,-31.43493896876175,0"
7618,"MEDINA ALLENDE S/N","ESQ. HAYA DE LA TORRE (FTE. FAC. CS. QUIMICAS)",,,"-64.1923014515336,-31.43718285974678,0"
7619,"FRIULI","ENTRE NACIONES UNIDAS Y FINOCCHIETTO",,,"-64.19799561140391,-31.44206327690536,0"
7620,"VIÑA DEL MAR 5026","FRENTE COLEGIO BARRIO MIRIZZI",,,"-64.20694066870937,-31.47163793187172,0"
7621,"VIÑA DEL MAR 5090 ","ESQ. C. IBARRA",,,"-64.20742250200777,-31.47381404824691,0"
7622,"CARMELO IBARRA 436","ESQ. MOLINARI",,,"-64.20925830943105,-31.47393056181054,0"
7623,"CARMELO IBARRA ","ESQ. LA FALDA",,,"-64.21079995859179,-31.47363056685622,0"
7624,"LA FALDA 5198","ESQ. TILCARA",,,"-64.2113353412138,-31.47470319791834,0"
7625,"TILCARA 800","ESQ. ARANI",,,"-64.21416306195449,-31.47422079498788,0"
7626,"TILCARA 894 "," ESQ CHICLAYO",,,"-64.21557542853697,-31.47393645715223,0"
7627,"TILCARA 615","ESQ. BERMEJO",,,"-64.21852364325797,-31.47335269216755,0"
7628,"TILCARA 433","ESQ CARACAS",,,"-64.22141878044913,-31.47277837412361,0"
7629,"TILCARA ","ESQ. LAS CAÑAS",,,"-64.2236866022063,-31.47235542056208,0"
7630,"CONGRESO 5378","ESQ. AV. DE MAYO",,,"-64.22516610586573,-31.47445218425102,0"
7631,"CONGRESO","ESQ. PROVINCIAS UNIDAS",,,"-64.22588625028679,-31.47708666675636,0"
7632,"CONGRESO 1288","ESQ.  CAJAMARCA",,,"-64.22647537306293,-31.47948009972265,0"
7633,"CAJAMARCA 1700","ESQ. ALTO DEL TALA",,,"-64.22939277679447,-31.47959069194737,0"
7634,"CAJAMARCA 1914","ESQ. ALTOS DEL CHIPION",,,"-64.23141354623014,-31.47958639732062,0"
7635,"ISLA VERDE ","ESQ. CAYUQUEO ",,,"-64.23324200026474,-31.47873644004302,0"
7636,"RIO COLORADO ","ESQ. USHUAIA",,,"-64.23456311918325,-31.48147453401389,0"
7637,"RIO COLORADO ","ESQ. MALAESPINA",,,"-64.23457703373769,-31.4830066405473,0"
7638,"RIO COLORADO 6022","ESQ. CIPOLETTI",,,"-64.2346080732418,-31.48433445348308,0"
7639,"RIO COLORADO 6184","ESQ. TUNUYAN",,,"-64.23458140789666,-31.48609564329395,0"
7640,"RIO COLORADO 6394","ESQ. GAIMAN",,,"-64.23458399655783,-31.48839637914863,0"
7641,"GAIMAN ","ESQ. COLORADO",,,"-64.23444353995851,-31.48833382615119,0"
7642,"RIO COLORADO 6219","ESQ. TUNUYAN",,,"-64.23445393364806,-31.48637934417481,0"
7643,"RIO COLORADO","ESQ. CIPOLETTI",,,"-64.23445162874499,-31.48457714706172,0"
7644,"RIO COLORADO","ESQ. MALAESPINA",,,"-64.23443460389466,-31.48290620402841,0"
7645,"RIO COLORADO 5859 ","ESQ. USHUAIA",,,"-64.2344348927286,-31.48175306308298,0"
7646,"CAJAMARCA 2095 ","ESQ. COLORADO",,,"-64.23411618052334,-31.47968307933718,0"
7647,"CAJAMARCA 1915","ESQ. ALTOS DEL CHIPION",,,"-64.23180751242016,-31.47967991104833,0"
7648,"CAJAMARCA 1815","ESQ. ALTO DEL TALA",,,"-64.2297642902614,-31.47969369962209,0"
7649,"ALTO DEL TALA 5659","ESQ. EL ARAÑADO",,,"-64.22954189461278,-31.47768450089897,0"
7650,"ALTO DEL TALA 5459","ESQ. PIEDRA PINTADA",,,"-64.229502906318,-31.4750238146969,0"
7651,"CACHI YACO 109 ","ESQ. CUMBRE DEL PERCHEL",,,"-64.22738416692511,-31.47430580580095,0"
7652,"AV. DE MAYO 1432","ESQ. V. FORESTIERI",,,"-64.22419437117468,-31.47492040055916,0"
7653,"RIO NEGRO ","ESQ. BOGOTA",,,"-64.22262253602999,-31.47404286635932,0"
7654,"RIO NEGRO 5203","ESQ. TILCARA",,,"-64.22231988162298,-31.47280631413431,0"
