stop_id,stop_calle,stop_numero,stop_frente,stop_esquina,stop_entre_a,stop_entre_b,stop_lat,stop_lon
4026,Maestro López,3512,,Colegio Niños Cantores,,,-31.43995357998112,-64.19261107399022
4027,Medina Allende,,,Haya de la Torre,,,-31.43774560890692,-64.19227437515507
4024,Cruz Roja Argentina,347,,Belardinelli,,,-31.44316338289942,-64.1928448241767
4025,Maestro López,3440,,Universidad Tecnológica,,,-31.44217101142263,-64.19375319755527
4022,Cruz Roja Argentina,733,,Valparaiso,,,-31.44235925144292,-64.18566719716824
4023,Cruz Roja Argentina,428,,,Valparaiso,Maestro López,-31.44276937245065,-64.18953070102307
4020,Nores Martinez,,,Justiniano Posse,Emilio Civit,Justiniano Posse,-31.44504701055143,-64.18272141772114
4021,Nores Martinez,,,,Del Comercio,Malagueño,-31.44297043083732,-64.18252840309768
4028,Enrique Barros,,,,Haya de la Torre,Enfermera Gordillo,-31.43821084125349,-64.18860828087684
4029,Enrique Barros,,,Pabellón Perú,Haya de la Torre,Los Nogales,-31.43641433594727,-64.1879954330509
4686,Rodriguez del Busto,3627,,,Guillermo Butler,Batle Planas,-31.36792202260259,-64.22105699976306
4687,Rodriguez del Busto,3219,,,Guido,Castagnino,-31.37062050506471,-64.22170308717811
4684,Cordillera,3731,,,Loaysa,Cruz Varela,-31.36456804094757,-64.22414765525376
4685,Cordillera,3447,,,La Ferrere,Rodriguez del Busto,-31.36573420263262,-64.22143068480875
4682,Cordillera,4113,,,Martel de los Rios,Gregorio Gavier,-31.36285576960795,-64.22804333611218
4683,Cordillera,4015,,,Gregorio Gavier,Roque Funes,-31.36343655001595,-64.22668747519646
4732,Calle Pública,6150,,,Alvarez de Toledo,Monetta,-31.33948440819718,-64.24488652926141
4733,Gritti,6215,,,Manuel Galvez,Fermín Martín,-31.33738939882633,-64.24606135221549
4730,Alvarez de Toledo,6938,,,Publica,Publica,-31.34143707545188,-64.24443785886405
4731,Alvarez de Toledo,7036,,,Publica,Publica,-31.34072534692268,-64.24380739690764
4736,Fermín Martín,7880,,,Alberto Faje,Bejanele,-31.33234377194129,-64.24633239788523
4737,Meluzardi,6260,,,Fermín Martín,Santiago Salgos,-31.32990701490782,-64.24668373962415
4734,Fermín Martín,7592,,,Riganti,Alberto Faje,-31.33549213736185,-64.24646698659397
4735,Fermín Martín,7689,,Alberto Faje,Riganti,Alberto Faje,-31.33374594289838,-64.24631476020802
4739,Calle 10,6015,,,Parmigiani,Publica,-31.32992442462047,-64.24419621957753
4527,O´higgins,4424,,Transax,Colectora Norte Circunv.,Richieri,-31.46385896914315,-64.16865458488556
4526,O´higgins,4725,,,Colectora Norte Circunv.,Richieri,-31.46606646394048,-64.16857727418643
4525,Miguel de Mojica,1122,,,Rodriguez de Ruescas,Gaspar de Quevedo,-31.35742294783068,-64.1896734945217
4524,Miguel de Mojica,1335,,,Suarez Mejías,Luciano de Figueroa,-31.35745144196944,-64.19228958506346
4523,Diego Díaz,792,,Suarez Mejías,Tristan de Tejeda,Suarez Mejías,-31.35762927070652,-64.19459769973079
4834,Huarte,3198,,,Díaz de Solís,Sebastián Gaboto,-31.3752772056646,-64.19216658651237
4655,De los Alemanes,4275,,,Spilimbergo,De los Toscanos,-31.3434274880009,-64.22532015672029
4654,De los Alemanes,4517,,Almogavares,D e los Franceses,Almogavares,-31.34344608257243,-64.22828589642242
4657,De los Alemanes,3929,,,De los Castellanos,De los Irlandeses,-31.34341621078715,-64.22111478531755
4656,De los Alemanes,4120,,De los Friulanos,De los Toscanos,De los Friulanos,-31.34344029436378,-64.22334629992329
4651,De los Alemanes,5317,,De los Ingleses,De Los Sirios,Los Ingleses,-31.34341341856275,-64.23752782149307
4650,De los Yugoslavos,6275,,,Los Genoveses,De los Alemanes,-31.3431692740587,-64.2397518985585
4653,De los Alemanes,4709,,,De Los Argentinos,De los Españoles,-31.34340926977248,-64.2306979301226
4652,De los Alemanes,4935,,,De los Suizos,De los Polacos,-31.34341927233256,-64.23307947929281
4836,Gaboto,1642,,,Francisco Vallés,Cornelio  Saavedra,-31.37509081668465,-64.1960656872968
4659,Los Lombardos,6287,,,De los Alemanes,De los Genoveses,-31.34255517338531,-64.21730272780147
4658,De los Alemanes,3700,,,Los Sicilianos,Los Lombardos,-31.34340949892292,-64.21816023796976
4813,Agua de Oro,3245,,,Publica,Sampacho,-31.45306763242459,-64.15852741752383
4812,Pampayasta,2926,,,Moron,Agua de Oro,-31.44980201686016,-64.15863289077234
4811,Huascha,3192,,Pampayasta,Pigue,Pampayasta,-31.44965701549926,-64.16065124623299
4810,Huascha,3096,,,Azul,Pigue,-31.44802826600371,-64.16067648937931
4817,Celso Barrios,3188,,Publica,,,-31.45864020629888,-64.15622301553569
4816,Agua de Oro,,,Celso Barrios,,,-31.4584252641164,-64.1585479940524
4815,Agua de Oro,,,Publica,,,-31.45604164217172,-64.1585656669998
4814,Agua de Oro,,,,Calmayo,Publica,-31.45465910156104,-64.15854607110444
4819,Agua de Oro,,,Pública,,,-31.45450915959361,-64.15842797491364
4818,Agua de Oro,,,Pública,,,-31.4562962031045,-64.15846647144015
5182,Leartes,746,,,Monteagudo,La Riestra,-31.41175099345166,-64.13617893268787
5183,Leartes,266,,,Chiclana,Azcuenaga,-31.41327251948662,-64.1364412204651
5180,Obispo Castellanos,105,,,Chiclana,Monteagudo,-31.41133108748385,-64.13849791649109
5181,Monteagudo,3479,,,Lopez Soria,Pedernera,-31.41135733096634,-64.13749664430499
5186,Cartechini,356,,,Blas Parera,La Riestra,-31.41383718385377,-64.13112635000073
5187,Cartechini,105,,,Blas Parera,La Riestra,-31.41208236230469,-64.1299837652183
5184,Leartes,382,,,Pasaje de la Paña,Blas Parera,-31.41451916635041,-64.1366042997614
5185,Blas Parera,3904,,,Querini,Cartechini,-31.41461882495323,-64.13256386224882
5188,Cartechini,105,,,De la Riestra,Rafael Bonet,-31.41221839046413,-64.13028113331693
5189,Cartechini,284,,,Rafael Bonet,Blas Parera,-31.41391595046189,-64.13135067434754
5458,Igualdad,3590,,,Alpatacal,Del Carmen,-31.39531357590291,-64.22609338424095
5459,Igualdad,3698,,,Del Carmen,Clodomiro Arzac,-31.39491697513071,-64.22728261626851
5450,Enrique Tornú,2696,,,Mariano Castex,Monseñor de Andrea,-31.39673022161476,-64.21402483001191
5451,Enrique Tornú,2856,,Cayetano Silva,Garzon Maceda,Cayetano Silva,-31.39612213060496,-64.21603425927236
5452,Cayetano Silva,811,,,Pasaje Gorbea,12 de Octubre,-31.3967043103943,-64.216860471273
5453,Cayetano Silva,515,,,La Tablada,Humberto Primo,-31.39951793908793,-64.2180682885082
5454,Humberto Primo,3134,,,Caferatta,Justo Paez Molina,-31.39862092635181,-64.22124906717029
5455,Humberto Primo,3398,,,Vicente Peña,Domingo Zipoli,-31.39790917148886,-64.22346333490755
5456,Domingo Zípoli,622,,,La Tablada,Igualdad,-31.3967293312876,-64.22321711269579
5457,Igualdad,3520,,,Alpatacal,Del Carmen,-31.39558722298548,-64.22454149484463
4251,Colectora Circunvalación,,,O´higgins,,,-31.46716165846383,-64.16782035890895
4250,Colectora Circunvalación,,,Wallmart,Juarez,O´higgins,-31.46788829615366,-64.16309486039074
4252,Cno San Carlos,5000,,,,,-31.47154804700879,-64.16884945235007
5533,Duarte Quiroz,3513,,,Felix Paz,Gaona,-31.40578396922886,-64.22866585999785
5532,Duarte Quiroz,3845,,,Diego Cala,Antonio Candioti,-31.40510018516482,-64.23190792845311
5531,Duarte Quiroz,4051,,,Roque Arias ,Diego Cala,-31.40444619235712,-64.23475910467243
5530,Duarte Quiroz,4311,,,Galli,Garcia Martinez,-31.40249790819183,-64.23821281215142
5537,Sabattini,4069,,Atos Pampa,Ucacha,Atos Pampa,-31.43320005782186,-64.13356820428149
5536,Sabattini,4300,,Tancacha,Rayo Cortado,Tancacha,-31.43476006990584,-64.13124170019972
5535,Sabattini,4561,,Arco de Córdoba,,,-31.43809811546792,-64.12827593726102
5534,Juan Piñero,61,,,27 de Abril,Dean Funes,-31.40337264597555,-64.22610553001113
5539,Punilla,1815,,Las Arrias,Pascanas,Las Arrias,-31.42911214851383,-64.12952822969264
5538,Punilla,2112,,Cabalango,Jachal,Cabalango,-31.43146224165381,-64.13263109335281
4389,Baradero,2778,,,Tosno,Huascha,-31.4436977735003,-64.16089809804396
4388,Baradero,2649,,,Guasapampa,Rumipal,-31.44373905539516,-64.16232098688059
5629,Cochabamba,2207,,Garibaldi,Polonia,Garibaldi,-31.39884754851304,-64.15867593013402
5628,Cochabamba,2305,,Polonia,Virgolini,Polonia,-31.39820338422735,-64.15667538337594
4383,Tandil,1669,,Necochea,Antonio Larouy,Necochea,-31.44291714825957,-64.17127379477624
4382,Tandil,1534,,,Hernando de Lerma,Manuel Campero,-31.44305551892665,-64.17266771735389
4381,Abreu de Figueroa,2554,,Tandil,J.Posse,Tandil,-31.44402118767398,-64.17569551543664
4380,Velez Sarsfield,64,,,Dean Funes,27 de Abril,-31.41555068596589,-64.18694331187679
4387,Baradero,2292,,,Taninga,Altautina,-31.44374432128279,-64.16510567407177
4386,Baradero,2184,,,Huinca Renanco,Taninga,-31.44375669854425,-64.16692563162037
4385,Baradero,1966,,,O'higgins,Ansenuza,-31.44379957751686,-64.16814316715187
4384,Baradero,1786,,Merlo,Necochea,Merlo,-31.44371638212974,-64.17013132456601
4596,Revolución de Mayo,1243,,,La Coruña,Madrid,-31.39221768833285,-64.19693744883386
4597,Madrid,2922,,,Los Ranqueles,Los Onas,-31.39374050867928,-64.19592266850059
4031,Hipólito Irigoyen,645,,,Thays,Plaza España,-31.42965276750795,-64.18402139970006
4030,Los Nogales,,,Cs de la Información,Enrique Barros,Valparaiso,-31.43367494997001,-64.18562765097428
4033,Chacabuco,,472,,Rondeau,Illia,-31.42259976230805,-64.18232227456618
4032,Chacabuco,,656,,Obispo Oro,San Lorenzo,-31.42509451924035,-64.18337710236479
4035,27 de Abril,288,,,Velez Sarsfield,Belgrano,-31.41595526725517,-64.1882591219351
4034,27 de Abril,25,,,Independencia,Obispo Trejo,-31.41699856638692,-64.1846914631748
4037,27 de Abril,962,,,San José de Calazanz,Mariano Moreno,-31.41330006795182,-64.19736801452515
4036,27 de Abril,,632,,Arturo M. Bas,Corro,-31.41452688330197,-64.19321140219476
4039,Santa Fé,338,,,Santa Rosa,La Rioja,-31.40686149423783,-64.20000866995922
4038,Coronel Olmedo,20,,,Dean Funes,9 de Julio,-31.41095610713661,-64.20006546582667
4598,Madrid,2445,,Málaga,Murcia,Malaga,-31.39542475161388,-64.19480836739173
4599,Madrid,2586,,Cruz Roja Argentina,Vicente Lopez,Cruz Roja Argentina,-31.39716780376822,-64.19697538729393
5664,Minuzzi,297,,Belardinelli,Berros,Belardinelli,-31.46364225654047,-64.19823413131274
5669,Belardinelli,3733,,,Leonismo Argentino,Vazquez Maceda,-31.4547814980796,-64.19562333630354
5668,Belardinelli,3915,,,Tirol,Rimini,-31.45693865017392,-64.19619720532597
4729,Alvarez de Toledo,6830,,Hogar San Camilo,,,-31.34217219451907,-64.24511745911447
4728,De los Alemanes,5891,,,Della Paolera,Taravela,-31.34334253338331,-64.24400139865996
4725,Manuel Lopez,4618,,,Cardeñoza,Verdaguer,-31.35703535931172,-64.23186888703651
4724,Cardeñoza,4584,,Buteler,,,-31.35713818204826,-64.23053187587482
4727,De los Alemanes,5764,,,Bv Mitre,Angel Locelso,-31.34333738198967,-64.24211645343486
4726,De los Alemanes,5498,,De los Ingleses,Los Sirios,Los Yugoslavos,-31.34334202060386,-64.23798191162086
4721,Cardeñoza,3745,,,Fray Luis Beltrán,Essain,-31.36333654092445,-64.2218261686835
4720,Cardeñoza,3386,,Rotonda Orfeo,,,-31.36448916237852,-64.21994979787955
4723,Cardeñoza,4387,,Gutierrez de la Concha,Spilimbergo,Gutierrez de la Concha,-31.35846256547899,-64.22866746971891
4722,Cardeñoza,3865,,,Essain,Spilimbergo,-31.36141922708062,-64.22430570251157
4620,Belardinelli,3451,,,Lautaro,Drago,-31.45076457516822,-64.19453930747218
4621,Belardinelli,3281,,,Inschaupe,Becar Varela,-31.44817116883868,-64.19421898067228
4622,Belardinelli,3115,,Abel Chaneton,Becar Varela,Abel Chaneton,-31.44712579861244,-64.1940654788865
4623,Belardinelli,3981,,,Javier Díaz,Enrique Larreta,-31.44555228193402,-64.19386248402822
4624,Belardinelli,2900,,Uladislao Frías,Enrique Larreta,Cruz Roja Argentina,-31.44367589132567,-64.19339222407112
4625,Ricardo Pedroni,2518,,,Jose Aguilera,Mercedes de San Martin,-31.37856075435729,-64.21649038057178
4626,Ricardo Pedroni,2675,,,Quiroga,Rosas de Oquendo,-31.3775808771464,-64.21625255167224
4627,Rozas de Oquendo,3096,,,La Ramada,La Posta,-31.3770811619286,-64.21803599851121
4628,Rozas de Oquendo,3248,,,Manuel Quintana,Javier Lopez,-31.37663347719495,-64.22056165011021
4629,Rozas de Oquendo,3394,,Rodriguez del Busto,Felipe de Albornoz,Rodriguez del Busto,-31.37627536585077,-64.22267965119634
4538,Madrid,2433,,,Mayorga,Malaga,-31.43847086947696,-64.16871843582061
4539,Madrid,2337,,,Murcia,Leon,-31.43662197759887,-64.16872153216792
4828,Suquía,792,,Sarandí,Pje Miguel Machado,Sarandí,-31.38701195396259,-64.19512560534184
4829,Suquía,950,,,Cuyo,Los Granaderos,-31.3862683263724,-64.1935999052446
4534,O´higgins,3141,,,Pampayasta,Tanti,-31.4486603773603,-64.16866047501644
4827,Julio Roca,,,,Deodoro Roca,La  Coruña,-31.4330784676891,-64.17171966272643
4824,Huascha,2909,,,Azul,Bragado,-31.44482833882836,-64.16058912688231
4825,Huascha,2823,,,Bragado,Baradero,-31.44371781901161,-64.16058856292997
4822,Pampayasta,2805,,,Cabana,Huascha,-31.44964579300355,-64.16046125216721
4531,O´higgins,3602,,Carrefour,Celso Barrios,Calmayo,-31.45508979929072,-64.16859155100734
4820,Agua de Oro,3476,,,Calmayo,Sampacho,-31.45327107408447,-64.15843151796034
4821,Pampayasta,2905,,,Agua de Oro,Moron,-31.44967877452835,-64.15905580833741
5199,Obispo Castellanos,990,,,Obispo Maldonado,Argandoña,-31.42058744680517,-64.14010385875018
5198,Obispo Castellanos,770,,,Domingo French,Domingo Matheu,-31.41855322023254,-64.13980544258791
5195,Obispo Castellanos,198,,,Monteagudo,Chiclanas,-31.4121198536888,-64.13878652839767
5194,Monteagudo,3513,,,Leartes,Pedernera,-31.41127772622199,-64.13718158244991
5197,Obispo Castellanos,572,,,Pje Juan Serú,Berutti,-31.41646627506066,-64.13948736543429
5196,Obispo Castellanos,3892,,,Pje da la Peña,Blas Parera,-31.41431487769735,-64.1391250529948
5191,Blas Parera,3621,,,Cuba,Leartes,-31.41460282109112,-64.13622228127544
5190,Blas Parera,3902,,,Cartechini,Querini,-31.4145315628972,-64.13263142243942
5193,Leartes,123,,,De la Riestra,Monteagudo,-31.41162477671544,-64.13604936429816
5192,Leartes,253,,,Azcuenaga,Chiclana,-31.41300532607325,-64.1362478763851
5449,Enrique Tornú,2494,,,Chutro,Armengol Tesera,-31.39729098688889,-64.21171836468271
5448,Enrique Tornú,2350,,,Pedro Zanni,Chutro,-31.3977175454827,-64.21030210135775
5443,Corrientes,3417,,,Pedernera,Obispo Castellano,-31.42722887286277,-64.1408142640639
5442,Corrientes,3613,,,Acosta,leartes,-31.42745974950869,-64.13853342169358
5447,Pedro Zanni,784,,,Igualdad,12 de Octubre,-31.39918313040774,-64.21001596096778
5446,La Tablada,2276,,,Enfremera Clermont,Pedro Zanni,-31.40092519715063,-64.21062779051704
5445,Silvestre Remonda,568,,,Humberto Primo,La Tablada,-31.40193345952341,-64.20864355848538
5444,Silvestre Remonda,388,,,Santa Rosa,Rioja,-31.40379576574535,-64.20945030734607
5508,Carcano,,,Rotonda Tropezon,,,-31.39336491639873,-64.26573525296587
5509,Carcano,13,,B Residencial Chateau,,,-31.39029695866224,-64.26380744182738
5507,Duarte Quiroz,4458,,,Eugenio Galli,Arrecifes,-31.40131697626523,-64.24004370219497
5504,Duarte Quiroz,3857,,,Antonio Candioti,Diego Cala,-31.40496704796979,-64.23192477324213
5505,Duarte Quiroz,4078,,,Cangave,Roque Arias,-31.40412711537821,-64.23494572344089
5502,Juan Piñero,266,,,27 de Abril ,Duarte Quiroz,-31.40556690205762,-64.22726360678568
5503,Duarte Quiroz,3566,,,Juan Pereyra,Felix Paz,-31.40565183977829,-64.22883780257607
5500,Santa Rosa,3383,,,Esperanto,Zipoli,-31.39983782880165,-64.2243814797326
5501,Juan Piñero,94,,,San Esteban,27 de Abril,-31.40376460789336,-64.2265085703951
5618,Bulnes,,4228,Héroes de Vilcapugio,Wilson,Héroes de Vilcapugio,-31.38988637347092,-64.1363801194918
5619,Bulnes,,4016,Zavalía,Eduardo de San Martin,Zavalía,-31.39032487743565,-64.1383529503728
5612,Altolaguirre,2754,,Palencia,Fuensalida Meneces,Palencia,-31.37828578272509,-64.13409524575037
5613,Altolaguirre,2539,,,Montoya,Pizarro,-31.38003485318551,-64.13412272989993
5610,Arturo Capdevila,2170,,,Pastorino,Gral Escalada,-31.37912186752794,-64.14199385527385
5611,Arturo Capdevila,2458,,,Julio de Vedia,Heroes de Vilcapugio,-31.37836177867464,-64.13775737898892
5616,Altolaguirre,1903,,,Isamendi,Echauri,-31.38638020941301,-64.13416099605777
5617,Altolaguirre,1700,,,Lemos,Carassa,-31.38839109911226,-64.134185529693
5614,Altolaguirre,2315,,,Dávila,Medeiros,-31.38230812894312,-64.13414741182282
5615,Altolaguirre,2147,,,Archondo,Ocaña,-31.38428895433948,-64.13413629295955
4532,O´higgins,3447,,,Calmayo,Los Hornillos,-31.45345838854374,-64.1686444937024
4282,Santa Fé,874,,,Mariano Benitez,Dumesnil,-31.4019858978345,-64.1978092356478
4283,Palestina,79,,,Castro Barros,Martín García,-31.4002480635552,-64.19606476286627
4280,Coronel Olmedo,76,,,Dean Funes,9 de Julio,-31.41063980055377,-64.19998583031979
4281,Santa Fé,372,,,Santa Rosa,La Rioja,-31.40652941221486,-64.19987541664511
4286,Uspallata,991,,,Zapiola,Obispo Ceballos,-31.39486706712398,-64.19642621436742
4287,Uspallata,1220,,,Galan,Videla Castillo,-31.39258758053594,-64.19791947362754
4284,Uspallata,532,,,Palestina,Soler,-31.39843840574858,-64.19411519103346
4285,Uspallata,746,,,Zelaya,Brandsen,-31.39655436790812,-64.19532227463941
4288,Uspallata,1511,,,Videla Castillo,Copacabana,-31.39006762265127,-64.19954338635239
4289,Uspallata,1890,,,Constituyentes Salguero,Amado Nervo,-31.38676718709899,-64.20150415459351
4758,De los Alemanes,5521,,,Islas del Atlántico Sur,Los Yugoslavos,-31.34337177790491,-64.2399562252502
4759,Perazzo,4891,,,Padre Claret,El Gaucho,-31.35632126189739,-64.23732642288591
4750,Fermín Martín,7689,,,Alberto Faje,Humberto Pasculi,-31.33393798842762,-64.24646832994489
4751,Fermín Martín,7507,,Riganti,Dgo Redelico,Riganti,-31.33515518957044,-64.24653544788832
4752,Fermín Martín,7335,,,Luciano Piquet,Gerardo Gritti,-31.33673354264072,-64.24653852098508
4753,Calle Pública,,,Alvarez de Toledo,Monetta,Alvarez de Toledo,-31.33888893936602,-64.24592762965737
4754,Calle Pública,,,Taravella,Alvarez de Toledo,Taravella,-31.34097005830456,-64.24253317288746
4755,Taravella,6938,,,Pública,Los Alemanes,-31.3419775804678,-64.24326919447591
4756,Taravella,6807,,,Pública,Los Alemanes,-31.34316425819841,-64.2443466934349
4757,De los Alemanes,5813,,,Della Paolera,Angel lo Celso,-31.34339945013137,-64.24286821763398
4633,Rodriguez del Busto,3875,,Complejo Dinosaurio,Los Granaderos,Cordillera,-31.36778660065271,-64.22078189380794
4632,Rodriguez del Busto,3265,,Parque Milenica,Los Granaderos,Cordillera,-31.36974302832632,-64.2212275681907
4631,Rodriguez del Busto,3208,,,Los Granaderos,Cordillera,-31.37156326737157,-64.22175328345182
4630,Rodriguez del Busto,3068,,,Roberto Viola ,Los Granaderos,-31.37266918881696,-64.22193948464783
4637,Cordillera,4154,,,Gregorio Gavier,Pedro Clara,-31.36262037903788,-64.22826513822908
4636,Cordillera,3965,,,Manuel Bustamante,Spilimbergo,-31.36358315255534,-64.2259964228428
4635,Cordillera,3720,,,Varela ,Manuel Bustamante,-31.36423451042399,-64.22453510659548
4634,Cordillera,3508,,,Rodriguez del Busto,Cabeza de Vaca,-31.36537079152289,-64.22182585752131
4639,Cordillera,4546,,,Manuel Pizarro,Buteler,-31.36078651184388,-64.23251379966727
4638,Cordillera,4372,,,Obispo Mercadillo,Gutierrez de la Concha,-31.36163717660279,-64.23053018229571
4839,Martel de Cabrera,126,,,Lopez Correa,Castañeda,-31.37201370348312,-64.19936375646387
4838,Angel Gallardo,1893,,,Bernis,Vives,-31.37389727320861,-64.19879932268587
4529,O´higgins,4106,,,Colectora Norte Circunv.,Richieri,-31.45918029891692,-64.1686644395702
4528,O´higgins,4306,,Transax,Colectora Norte Circunv.,Richieri,-31.46167421418276,-64.16859717325833
4831,Huarte,2594,,Lope de Vega,Francisco de Quevedo,Lope de Vega,-31.38296424760363,-64.19218889479725
4830,Calderón de la Barca,1355,,,Marquina,Huarte,-31.38523345337648,-64.1924492611307
4833,Huarte,2998,,,Anacreonte,Espinel,-31.37835877908777,-64.19215998876885
4832,Huarte,2794,,,Argensola,Góangora,-31.38068829246789,-64.1921868294175
4835,Gaboto,1484,,,Florencio Sanchez,Antonio Arcos,-31.37507985531162,-64.19404385834825
4522,Diego Diaz,695,,,Alonzo de Ubeda,Tristan de Tejeda,-31.36007228761559,-64.19793007697977
4837,Angel Gallardo,1676,,,Cornelio  Saavedra,Arquímedes,-31.37389400709989,-64.19682503520708
4520,Diego Diaz,495,,,Perez Correa,Diego de Vera,-31.36129482832792,-64.19963213616974
5298,Mario Bravo,993,,,Obispo Maldonado,Argandoña,-31.42122937704773,-64.12209598329368
5299,Argandoña,4712,,,Samaniego,Soto,-31.42187256032401,-64.12493125936344
5296,Mario Bravo,611,,,Domingo French,Domingo Mateu ,-31.41830958375542,-64.12198618618903
5297,Mario Bravo,837,,,Domingo Mateu ,Obispo Maldonado,-31.41997051998411,-64.12198744109087
5294,Callao,513,,,French,Lemos,-31.41689899563949,-64.12061419887591
5295,Lemos,5012,,,Jose Cardozo,Mario Bravo,-31.41617523321548,-64.12169795929097
5292,Callao,807,,,Obispo Maldonado,Mateu,-31.41994223470718,-64.12062481438295
5293,Callao,611,,,Domingo Mateu ,Domingo French,-31.41842559838014,-64.12061532793066
5290,Callao,1215,,,San Jeronimo,EE.UU,-31.42414728792816,-64.12068083145267
5291,Callao,1017,,,Lopez y Planes,Argandoña,-31.4222680490579,-64.12076277960338
5058,Colón,3878,,,Corvalán,Chavez,-31.39899165262792,-64.2310600240184
5059,Colón,4188,,,Oñate,Sagrada Familia,-31.3979371903979,-64.23423073559387
5054,Colón,2656,,,Mons De Andrea,Castex,-31.40360317255436,-64.21661787065831
5055,Colón,3060,,,Caferatta,Aguirre Cámara,-31.40216268571632,-64.22110251714147
5056,Colón,3268,,,Paez Molina,Esperanto,-31.40137198862023,-64.22362227332016
5057,Colón,3650,,Hipermercado Macro,Bv. Del Carmen,Aldao,-31.39976305206336,-64.2285466942983
5050,Colón,1580,,,Santa Cruz,Chubut,-31.40742988810035,-64.20413711396043
5051,Colón,1818,,Registro Civil,Paseo de la Reforma,Arturo Orgaz,-31.4066833590434,-64.20683474120884
5052,Colón,2050,,,Remonda,Muñiz,-31.40573565820875,-64.20990555848456
5053,Colón,2382,,,Chutro,Pedro Zanni,-31.4046373564587,-64.21335194049149
5476,Igualdad,4107,,Ntra señora de los Angeles,Oñate,Manuel Corvalan,-31.39368538219864,-64.23156767687861
5477,Igualdad,3911,,José F. Aldao,Manuel Corvalan,José F. Aldao,-31.39454234819343,-64.22934957882538
5474,Igualdad,4411,,,Baltazar de Avila ,Juan de Morales,-31.39212741342899,-64.23505829533899
5475,Igualdad,4273,,,Sagrada Flia,Oñate,-31.39278864959993,-64.23297344648738
5472,Igualdad,4805,,Domingo Irós,Velez Mariconde,Domingo Irós,-31.3905058726113,-64.2395222773084
5473,Igualdad,4611,,,Victoria,Porto y Mariño,-31.39132537503345,-64.23728485296851
5470,Boulogne Sur Mer,590,,,Obligado,La Tablada,-31.39067051849069,-64.24314481529174
5471,Igualdad,4981,,,Boulegne Sur Mer,Velez Mariconde,-31.38960626804139,-64.24210071497659
5478,Igualdad,3707,,,Caballero,Clodomiro Arzac,-31.39488856324411,-64.22769804683557
5479,Igualdad,3585,,Bv. Del Carmen,Clodomiro Arzac,Bv. Del Carmen,-31.39518930560844,-64.22638887736458
5274,Argandoña,1688,,,Emilio Salgari,Soto,-31.42185020331782,-64.12600000328926
5275,Argandoña,4840,,,Samaniego,Ramos Mejia,-31.42183340794168,-64.12384919019705
5276,Argandoña,4992,,,Ramos Mejia,Mario Bravo,-31.42184543067029,-64.12255871324878
5277,Mario Bravo,816,,,Obispo Maldonado,Mateu,-31.42012522365532,-64.12198270513642
5270,Pasaje Saenz Peña,4332,,,Rio Parana,Rio de la Plata,-31.41865480753062,-64.12948696381055
5271,Pasaje Saenz Peña,4474,,,Rio de la Plata,Rio Uruguay,-31.44371502851671,-64.19340185187362
5272,Rio Uruguay,822,,,Pasaje Bella Vista,Obispo Maldonado,-31.42016818356292,-64.12781369612279
5273,Rio Uruguay,1022,,,Argandoña,Mar Chiquita,-31.42174503284818,-64.1278390757649
5278,Mario Bravo,627,,,Mateu,French,-31.41869385915443,-64.12193521622099
5279,Lemos,5019,,,Mario Bravo,Cardozo,-31.41624970177534,-64.1215614512593
5511,Carcano,,,Estacio Mario Kempes,,,-31.37145879961618,-64.25098422103025
5510,Hornero,296,,Rioja,,,-31.38686699348497,-64.26159582208344
5513,Roberto Boyle,5674,,,Papin,Gauss,-31.3629101949289,-64.2527962506154
5512,Dionisio Papin,4904,,,Evangelisa Torreselli,Jacobo Berselius,-31.36527234217972,-64.25242964798339
5515,Gauss,5493,,,Jacobo Joule,Jose Luis  Lagrange,-31.35902945107775,-64.2517968740674
5514,Gauss,5293,,,Jose Olmos,Juan D' Alembert,-31.36117330368991,-64.2526169551487
5517,Blas Pascal,5675,,,Gauss,Dionisio Papin,-31.35531784827122,-64.24991857222548
5516,Gauss,5676,,,Gay Lousacc,Edmundo Marioti,-31.35668632525556,-64.25083082257538
5605,Rancagua,3282,,,Gaudencio,Magan,-31.37323407937288,-64.14785808906379
5604,San Fernando,1544,,Rancagua,Florencia,Rancagua,-31.37188644891105,-64.14805639827401
5607,Rancagua,2827,,,Marambio,Usandivaras,-31.37759230112396,-64.14787906114765
5606,Rancagua,3012,,San Francisco,Magan,San Francisco,-31.37535926608902,-64.1478892046372
5601,San Fernando,1100,,Orrego,Marco del Pont,Orrego,-31.3701755423373,-64.1544085436533
5600,Bausch,3339,,,Castro Torres,Marcó del Pont,-31.36925643064569,-64.15638772426401
5603,San Fernando,1390,,Alem,Gelli y Obes,Alem,-31.37121736775441,-64.15047376607608
5602,San Fernando,1290,,Dionisio de Puch,Francisco del Prado,Dionisio de Puch,-31.37071446733949,-64.15239703058575
5609,Díaz Colodrero,2638,,,Ramón Lista,Arturo Capdevila,-31.37923759445519,-64.14477421255054
5608,Ramón Lista,1891,,Martiniano Chilavert,Rancagua,Martiniano Chilavert,-31.37779566900773,-64.14672613417181
4299,Tomás de Irobi,287,,Toledo de Pimentel,,,-31.367356441398,-64.19954345974189
4295,Los Granaderos,2459,,,Días de Solís,M.P. Cabrera,-31.37679983986429,-64.20614870399784
4294,Los Granaderos,2288,,,Lulio,Espinel,-31.37865932042657,-64.20378862115948
